          Dimensions           Particles         Metro-steps               Omega          StepLength                 WF1              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling          Analytical
                   3                  10               32768             1.00000             4.10000             0.80000            19.99994             1.38464             1.91722                  85             0.00259                   1                   1
                   3                  10               32768             1.00000             4.20000             0.20000            21.69412             3.85726            14.87844                8994             0.27448                   1                   1
                   3                  10               32768             1.00000             4.20000             0.30000            16.76188             2.12143             4.50045                2991             0.09128                   1                   1
                   3                  10               32768             1.00000             4.20000             0.40000            15.31363             0.79328             0.62929                 998             0.03046                   1                   1
                   3                  10               32768             1.00000             4.20000             0.60000            15.37000             0.50889             0.25897                 204             0.00623                   1                   1
                   3                  10               32768             1.00000             4.20000             0.70000            18.05871             0.46081             0.21235                 142             0.00433                   1                   1
                   3                  10               32768             1.00000             4.20000             0.80000            20.14310             0.73524             0.54058                  96             0.00293                   1                   1
                   3                  10               32768             1.00000             4.30000             0.20000            21.55170             3.90587            15.25581                8530             0.26031                   1                   1
                   3                  10               32768             1.00000             4.30000             0.30000            16.94377             1.97528             3.90173                2818             0.08600                   1                   1
                   3                  10               32768             1.00000             4.30000             0.40000            15.41301             0.93909             0.88189                 948             0.02893                   1                   1
                   3                  10               32768             1.00000             4.30000             0.60000            15.95297             0.42271             0.17869                 214             0.00653                   1                   1
                   3                  10               32768             1.00000             4.30000             0.70000            18.48852             0.52887             0.27971                 119             0.00363                   1                   1
                   3                  10               32768             1.00000             4.30000             0.80000            19.43697             1.31727             1.73521                  71             0.00217                   1                   1
                   3                  10               32768             1.00000             4.40000             0.20000            21.72307             3.97879            15.83074                8085             0.24673                   1                   1
                   3                  10               32768             1.00000             4.40000             0.30000            16.78823             1.91060             3.65040                2504             0.07642                   1                   1
                   3                  10               32768             1.00000             4.40000             0.40000            15.52538             0.94565             0.89425                 876             0.02673                   1                   1
                   3                  10               32768             1.00000             4.40000             0.60000            15.82036             0.56916             0.32395                 193             0.00589                   1                   1
                   3                  10               32768             1.00000             4.40000             0.70000            17.74708             0.89534             0.80164                 108             0.00330                   1                   1
                   3                  10               32768             1.00000             4.40000             0.80000            20.39510             0.85562             0.73209                  93             0.00284                   1                   1
                   3                  10               32768             1.00000             4.50000             0.20000            21.57837             3.88193            15.06938                7701             0.23502                   1                   1
                   3                  10               32768             1.00000             4.50000             0.30000            16.93806             2.03260             4.13145                2401             0.07327                   1                   1
                   3                  10               32768             1.00000             4.50000             0.40000            15.22420             0.98639             0.97297                 847             0.02585                   1                   1
                   3                  10               32768             1.00000             4.50000             0.60000            16.00914             0.69192             0.47875                 172             0.00525                   1                   1
                   3                  10               32768             1.00000             4.50000             0.70000            18.23668             0.77745             0.60443                 112             0.00342                   1                   1
                   3                  10               32768             1.00000             4.50000             0.80000            20.83189             0.58561             0.34294                  74             0.00226                   1                   1
                   3                  10               32768             1.00000             4.60000             0.20000            21.64034             4.16314            17.33176                7407             0.22604                   1                   1
                   3                  10               32768             1.00000             4.60000             0.30000            16.32433             1.73476             3.00940                2254             0.06879                   1                   1
                   3                  10               32768             1.00000             4.60000             0.40000            15.22691             0.70271             0.49381                 745             0.02274                   1                   1
                   3                  10               32768             1.00000             4.60000             0.60000            16.23012             0.32538             0.10587                 181             0.00552                   1                   1
                   3                  10               32768             1.00000             4.60000             0.70000            18.51421             0.59996             0.35995                 109             0.00333                   1                   1
                   3                  10               32768             1.00000             4.60000             0.80000            21.01593             0.56267             0.31660                  73             0.00223                   1                   1
                   3                  10               32768             1.00000             4.70000             0.20000            21.76990             4.20469            17.67946                7013             0.21402                   1                   1
                   3                  10               32768             1.00000             4.70000             0.30000            17.13799             1.88823             3.56542                2098             0.06403                   1                   1
                   3                  10               32768             1.00000             4.70000             0.40000            14.94714             0.88700             0.78678                 730             0.02228                   1                   1
                   3                  10               32768             1.00000             4.70000             0.60000            16.07607             0.33680             0.11343                 143             0.00436                   1                   1
                   3                  10               32768             1.00000             4.70000             0.70000            18.24400             0.41965             0.17610                  98             0.00299                   1                   1
                   3                  10               32768             1.00000             4.70000             0.80000            21.21310             0.59092             0.34918                  75             0.00229                   1                   1
                   3                  10               32768             1.00000             4.80000             0.20000            21.45213             4.00111            16.00887                6543             0.19968                   1                   1
                   3                  10               32768             1.00000             4.80000             0.30000            17.14892             2.09220             4.37730                1926             0.05878                   1                   1
                   3                  10               32768             1.00000             4.80000             0.40000            14.96531             0.51316             0.26333                 644             0.01965                   1                   1
                   3                  10               32768             1.00000             4.80000             0.60000            16.25505             0.37018             0.13703                 164             0.00500                   1                   1
                   3                  10               32768             1.00000             4.80000             0.70000            18.87965             0.27702             0.07674                  88             0.00269                   1                   1
                   3                  10               32768             1.00000             4.80000             0.80000            21.31456             0.31876             0.10161                  51             0.00156                   1                   1
                   3                  10               32768             1.00000             4.90000             0.20000            21.68667             3.93102            15.45291                6255             0.19089                   1                   1
                   3                  10               32768             1.00000             4.90000             0.30000            17.03982             1.88798             3.56448                1730             0.05280                   1                   1
                   3                  10               32768             1.00000             4.90000             0.40000            15.39476             0.65950             0.43494                 556             0.01697                   1                   1
                   3                  10               32768             1.00000             4.90000             0.60000            15.69629             0.54827             0.30060                 120             0.00366                   1                   1
                   3                  10               32768             1.00000             4.90000             0.70000            18.62249             0.32150             0.10336                  83             0.00253                   1                   1
                   3                  10               32768             1.00000             4.90000             0.80000            21.38567             0.66432             0.44132                  56             0.00171                   1                   1
                   3                  10               32768             1.00000             5.00000             0.20000            21.63698             4.10011            16.81093                5975             0.18234                   1                   1
                   3                  10               32768             1.00000             5.00000             0.30000            17.07092             1.89856             3.60452                1647             0.05026                   1                   1
                   3                  10               32768             1.00000             5.00000             0.40000            14.79836             0.54819             0.30051                 556             0.01697                   1                   1
                   3                  10               32768             1.00000             5.00000             0.60000            16.28924             0.45808             0.20984                 121             0.00369                   1                   1
                   3                  10               32768             1.00000             5.00000             0.70000            18.81530             0.51021             0.26032                  72             0.00220                   1                   1
                   3                  10               32768             1.00000             5.00000             0.80000            20.79647             0.59056             0.34876                  38             0.00116                   1                   1
                   3                  10               32768             1.00000             5.10000             0.20000            21.68158             3.88155            15.06645                5591             0.17062                   1                   1
                   3                  10               32768             1.00000             5.10000             0.30000            17.46392             2.34708             5.50877                1439             0.04391                   1                   1
                   3                  10               32768             1.00000             5.10000             0.40000            14.65273             0.50123             0.25123                 500             0.01526                   1                   1
                   3                  10               32768             1.00000             5.10000             0.60000            16.22540             0.26133             0.06829                 110             0.00336                   1                   1
                   3                  10               32768             1.00000             5.10000             0.70000            18.76643             0.46601             0.21716                  82             0.00250                   1                   1
                   3                  10               32768             1.00000             5.10000             0.80000            20.75127             1.06795             1.14051                  43             0.00131                   1                   1
                   3                  10               32768             1.00000             5.20000             0.20000            21.60229             3.92569            15.41103                5338             0.16290                   1                   1
                   3                  10               32768             1.00000             5.20000             0.30000            17.51902             2.01499             4.06020                1431             0.04367                   1                   1
                   3                  10               32768             1.00000             5.20000             0.40000            15.38465             0.56075             0.31444                 416             0.01270                   1                   1
                   3                  10               32768             1.00000             5.20000             0.60000            16.35243             0.23202             0.05384                 102             0.00311                   1                   1
                   3                  10               32768             1.00000             5.20000             0.70000            18.10181             0.93205             0.86872                  67             0.00204                   1                   1
                   3                  10               32768             1.00000             5.20000             0.80000            21.16648             0.52881             0.27964                  43             0.00131                   1                   1
                   3                  10               32768             1.00000             5.30000             0.20000            21.73263             3.84625            14.79364                5181             0.15811                   1                   1
                   3                  10               32768             1.00000             5.30000             0.30000            18.00291             2.35841             5.56207                1360             0.04150                   1                   1
                   3                  10               32768             1.00000             5.30000             0.40000            14.91848             0.57065             0.32564                 460             0.01404                   1                   1
                   3                  10               32768             1.00000             5.30000             0.60000            16.05804             0.39790             0.15832                  87             0.00266                   1                   1
                   3                  10               32768             1.00000             5.30000             0.70000            18.81532             0.39294             0.15440                  69             0.00211                   1                   1
                   3                  10               32768             1.00000             5.30000             0.80000            21.17791             0.65034             0.42294                  42             0.00128                   1                   1
                   3                  10               32768             1.00000             5.40000             0.20000            21.60859             4.31604            18.62822                4794             0.14630                   1                   1
                   3                  10               32768             1.00000             5.40000             0.30000            16.38763             2.08383             4.34236                1191             0.03635                   1                   1
                   3                  10               32768             1.00000             5.40000             0.40000            14.85410             0.54912             0.30153                 417             0.01273                   1                   1
                   3                  10               32768             1.00000             5.40000             0.60000            16.56224             0.26085             0.06804                 110             0.00336                   1                   1
                   3                  10               32768             1.00000             5.40000             0.70000            18.84955             0.51290             0.26307                  66             0.00201                   1                   1
                   3                  10               32768             1.00000             5.40000             0.80000            21.13703             0.60424             0.36511                  34             0.00104                   1                   1
                   3                  10               32768             1.00000             5.50000             0.20000            21.73504             4.12996            17.05660                4610             0.14069                   1                   1
                   3                  10               32768             1.00000             5.50000             0.30000            16.12867             1.71560             2.94328                1157             0.03531                   1                   1
                   3                  10               32768             1.00000             5.50000             0.40000            15.34499             0.68628             0.47099                 368             0.01123                   1                   1
                   3                  10               32768             1.00000             5.50000             0.60000            16.40664             0.33905             0.11495                 109             0.00333                   1                   1
                   3                  10               32768             1.00000             5.50000             0.70000            18.70889             0.56386             0.31794                  55             0.00168                   1                   1
                   3                  10               32768             1.00000             5.50000             0.80000            21.63866             0.29493             0.08698                  39             0.00119                   1                   1
                   3                  10               32768             1.00000             5.60000             0.20000            21.95366             4.08230            16.66513                4348             0.13269                   1                   1
                   3                  10               32768             1.00000             5.60000             0.30000            16.86733             2.47259             6.11369                1160             0.03540                   1                   1
                   3                  10               32768             1.00000             5.60000             0.40000            15.23860             0.76502             0.58525                 349             0.01065                   1                   1
                   3                  10               32768             1.00000             5.60000             0.60000            16.55778             0.29660             0.08797                  97             0.00296                   1                   1
                   3                  10               32768             1.00000             5.60000             0.70000            18.56729             0.66706             0.44497                  46             0.00140                   1                   1
                   3                  10               32768             1.00000             5.60000             0.80000            21.59929             0.12850             0.01651                  37             0.00113                   1                   1
                   3                  10               32768             1.00000             5.70000             0.20000            21.80731             4.01210            16.09692                4140             0.12634                   1                   1
                   3                  10               32768             1.00000             5.70000             0.30000            16.61647             1.79254             3.21319                 998             0.03046                   1                   1
                   3                  10               32768             1.00000             5.70000             0.40000            14.99402             0.73481             0.53995                 323             0.00986                   1                   1
                   3                  10               32768             1.00000             5.70000             0.60000            16.50140             0.34650             0.12006                  78             0.00238                   1                   1
                   3                  10               32768             1.00000             5.70000             0.70000            18.57018             0.46658             0.21770                  46             0.00140                   1                   1
                   3                  10               32768             1.00000             5.70000             0.80000            21.46223             0.16988             0.02886                  32             0.00098                   1                   1
                   3                  10               32768             1.00000             5.80000             0.20000            22.40142             4.12097            16.98243                3860             0.11780                   1                   1
                   3                  10               32768             1.00000             5.80000             0.30000            17.51184             2.01240             4.04975                 978             0.02985                   1                   1
                   3                  10               32768             1.00000             5.80000             0.40000            14.78877             0.59190             0.35035                 320             0.00977                   1                   1
                   3                  10               32768             1.00000             5.80000             0.60000            16.78404             0.26315             0.06925                  75             0.00229                   1                   1
                   3                  10               32768             1.00000             5.80000             0.70000            19.10436             0.27508             0.07567                  49             0.00150                   1                   1
                   3                  10               32768             1.00000             5.80000             0.80000            21.02894             0.40757             0.16611                  24             0.00073                   1                   1
                   3                  10               32768             1.00000             5.90000             0.20000            21.42508             4.46540            19.93977                3727             0.11374                   1                   1
                   3                  10               32768             1.00000             5.90000             0.30000            17.00860             1.61910             2.62150                 882             0.02692                   1                   1
                   3                  10               32768             1.00000             5.90000             0.40000            15.10715             0.59531             0.35440                 259             0.00790                   1                   1
                   3                  10               32768             1.00000             5.90000             0.60000            16.10593             0.44493             0.19796                  74             0.00226                   1                   1
                   3                  10               32768             1.00000             5.90000             0.70000            19.12205             0.27105             0.07347                  39             0.00119                   1                   1
                   3                  10               32768             1.00000             5.90000             0.80000            21.09159             0.39592             0.15676                  23             0.00070                   1                   1
                   3                  10               32768             1.00000             6.00000             0.20000            21.44083             4.33717            18.81100                3463             0.10568                   1                   1
                   3                  10               32768             1.00000             6.00000             0.30000            15.69093             2.18683             4.78223                 850             0.02594                   1                   1
                   3                  10               32768             1.00000             6.00000             0.40000            14.85112             0.67722             0.45863                 264             0.00806                   1                   1
                   3                  10               32768             1.00000             6.00000             0.60000            16.73575             0.36769             0.13520                  68             0.00208                   1                   1
                   3                  10               32768             1.00000             6.00000             0.70000            18.98907             0.38619             0.14914                  47             0.00143                   1                   1
                   3                  10               32768             1.00000             6.00000             0.80000            21.09670             0.25171             0.06336                  20             0.00061                   1                   1
                   3                  10               32768             1.00000             6.10000             0.20000            21.61116             3.89985            15.20884                3366             0.10272                   1                   1
                   3                  10               32768             1.00000             6.10000             0.30000            15.60968             1.57567             2.48274                 775             0.02365                   1                   1
                   3                  10               32768             1.00000             6.10000             0.40000            14.79624             0.52537             0.27601                 231             0.00705                   1                   1
                   3                  10               32768             1.00000             6.10000             0.60000            16.76387             0.23891             0.05708                  63             0.00192                   1                   1
                   3                  10               32768             1.00000             6.10000             0.70000            19.32810             0.35358             0.12502                  33             0.00101                   1                   1
                   3                  10               32768             1.00000             6.10000             0.80000            21.31611             0.18379             0.03378                  17             0.00052                   1                   1
                   3                  10               32768             1.00000             6.20000             0.20000            21.90512             3.82418            14.62432                3185             0.09720                   1                   1
                   3                  10               32768             1.00000             6.20000             0.30000            17.21944             2.36330             5.58519                 680             0.02075                   1                   1
                   3                  10               32768             1.00000             6.20000             0.40000            14.82044             0.67337             0.45343                 248             0.00757                   1                   1
                   3                  10               32768             1.00000             6.20000             0.60000            16.71265             0.29798             0.08879                  52             0.00159                   1                   1
                   3                  10               32768             1.00000             6.20000             0.70000            19.35786             0.23757             0.05644                  35             0.00107                   1                   1
                   3                  10               32768             1.00000             6.20000             0.80000            21.29823             0.20827             0.04337                  22             0.00067                   1                   1
                   3                  10               32768             1.00000             6.30000             0.20000            21.95495             3.62601            13.14797                3009             0.09183                   1                   1
                   3                  10               32768             1.00000             6.30000             0.30000            15.99061             1.61860             2.61986                 702             0.02142                   1                   1
                   3                  10               32768             1.00000             6.30000             0.40000            14.81690             0.67490             0.45549                 231             0.00705                   1                   1
                   3                  10               32768             1.00000             6.30000             0.60000            16.94693             0.22708             0.05157                  63             0.00192                   1                   1
                   3                  10               32768             1.00000             6.30000             0.70000            19.12276             0.19291             0.03721                  34             0.00104                   1                   1
                   3                  10               32768             1.00000             6.30000             0.80000            20.93666             0.47167             0.22247                  17             0.00052                   1                   1
                   3                  10               32768             1.00000             6.40000             0.20000            22.45826             3.89519            15.17251                2878             0.08783                   1                   1
                   3                  10               32768             1.00000             6.40000             0.30000            16.21575             1.44170             2.07849                 687             0.02097                   1                   1
                   3                  10               32768             1.00000             6.40000             0.40000            14.29602             0.68683             0.47173                 259             0.00790                   1                   1
                   3                  10               32768             1.00000             6.40000             0.60000            17.12160             0.15427             0.02380                  62             0.00189                   1                   1
                   3                  10               32768             1.00000             6.40000             0.70000            19.41560             0.11296             0.01276                  27             0.00082                   1                   1
                   3                  10               32768             1.00000             6.40000             0.80000            21.51322             0.25369             0.06436                  23             0.00070                   1                   1
                   3                  10               32768             1.00000             6.50000             0.20000            21.29362             4.13463            17.09515                2627             0.08017                   1                   1
                   3                  10               32768             1.00000             6.50000             0.30000            16.77041             1.78500             3.18624                 615             0.01877                   1                   1
                   3                  10               32768             1.00000             6.50000             0.40000            14.61403             0.50125             0.25125                 205             0.00626                   1                   1
                   3                  10               32768             1.00000             6.50000             0.60000            16.78916             0.30077             0.09046                  43             0.00131                   1                   1
                   3                  10               32768             1.00000             6.50000             0.70000            19.27418             0.43632             0.19037                  38             0.00116                   1                   1
                   3                  10               32768             1.00000             6.50000             0.80000            21.79445             0.10782             0.01162                  20             0.00061                   1                   1
                   3                  10               32768             1.00000             6.60000             0.20000            21.33971             3.84183            14.75967                2607             0.07956                   1                   1
                   3                  10               32768             1.00000             6.60000             0.30000            16.29544             1.55069             2.40465                 554             0.01691                   1                   1
                   3                  10               32768             1.00000             6.60000             0.40000            14.53308             0.45121             0.20359                 198             0.00604                   1                   1
                   3                  10               32768             1.00000             6.60000             0.60000            17.01969             0.19421             0.03772                  42             0.00128                   1                   1
                   3                  10               32768             1.00000             6.60000             0.70000            19.56438             0.12448             0.01550                  33             0.00101                   1                   1
                   3                  10               32768             1.00000             6.60000             0.80000            21.67644             0.16941             0.02870                  19             0.00058                   1                   1
                   3                  10               32768             1.00000             6.70000             0.20000            21.36560             3.87510            15.01641                2345             0.07156                   1                   1
                   3                  10               32768             1.00000             6.70000             0.30000            18.96827             3.03600             9.21731                 495             0.01511                   1                   1
                   3                  10               32768             1.00000             6.70000             0.40000            14.54296             0.56681             0.32127                 175             0.00534                   1                   1
                   3                  10               32768             1.00000             6.70000             0.60000            17.06860             0.33083             0.10945                  52             0.00159                   1                   1
                   3                  10               32768             1.00000             6.70000             0.70000            18.99430             0.35289             0.12453                  26             0.00079                   1                   1
                   3                  10               32768             1.00000             6.70000             0.80000            21.56808             0.18540             0.03437                  17             0.00052                   1                   1
                   3                  10               32768             1.00000             6.80000             0.20000            21.26463             3.55065            12.60710                2415             0.07370                   1                   1
                   3                  10               32768             1.00000             6.80000             0.30000            16.05663             1.48682             2.21062                 473             0.01443                   1                   1
                   3                  10               32768             1.00000             6.80000             0.40000            14.40667             0.61909             0.38327                 150             0.00458                   1                   1
                   3                  10               32768             1.00000             6.80000             0.60000            16.96630             0.28648             0.08207                  50             0.00153                   1                   1
                   3                  10               32768             1.00000             6.80000             0.70000            19.44571             0.10860             0.01179                  25             0.00076                   1                   1
                   3                  10               32768             1.00000             6.80000             0.80000            21.50399             0.20953             0.04390                  12             0.00037                   1                   1
                   3                  10               32768             1.00000             6.90000             0.20000            21.10110             3.60310            12.98235                2232             0.06812                   1                   1
                   3                  10               32768             1.00000             6.90000             0.30000            15.57396             1.66619             2.77619                 502             0.01532                   1                   1
                   3                  10               32768             1.00000             6.90000             0.40000            14.65536             0.48746             0.23761                 176             0.00537                   1                   1
                   3                  10               32768             1.00000             6.90000             0.60000            17.04518             0.15074             0.02272                  44             0.00134                   1                   1
                   3                  10               32768             1.00000             6.90000             0.70000            19.08722             0.19264             0.03711                  19             0.00058                   1                   1
                   3                  10               32768             1.00000             6.90000             0.80000            21.57106             0.19411             0.03768                  14             0.00043                   1                   1
                   3                  10               32768             1.00000             7.00000             0.20000            20.67361             3.94488            15.56204                2109             0.06436                   1                   1
                   3                  10               32768             1.00000             7.00000             0.30000            16.60442             1.46674             2.15133                 416             0.01270                   1                   1
                   3                  10               32768             1.00000             7.00000             0.40000            13.69324             0.33637             0.11314                 163             0.00497                   1                   1
                   3                  10               32768             1.00000             7.00000             0.60000            17.15256             0.18510             0.03426                  40             0.00122                   1                   1
                   3                  10               32768             1.00000             7.00000             0.70000            19.38048             0.19917             0.03967                  23             0.00070                   1                   1
                   3                  10               32768             1.00000             7.00000             0.80000            21.65929             0.18487             0.03418                  12             0.00037                   1                   1
                   3                  10               32768             1.00000             7.10000             0.20000            22.16026             3.43029            11.76687                1981             0.06046                   1                   1
                   3                  10               32768             1.00000             7.10000             0.30000            16.37453             1.27866             1.63497                 419             0.01279                   1                   1
                   3                  10               32768             1.00000             7.10000             0.40000            14.00819             0.61473             0.37789                 144             0.00439                   1                   1
                   3                  10               32768             1.00000             7.10000             0.60000            16.83182             0.31681             0.10037                  31             0.00095                   1                   1
                   3                  10               32768             1.00000             7.10000             0.70000            19.28691             0.20228             0.04092                  22             0.00067                   1                   1
                   3                  10               32768             1.00000             7.10000             0.80000            21.73255             0.15068             0.02271                   9             0.00027                   1                   1
                   3                  10               32768             1.00000             7.20000             0.20000            20.86826             3.89858            15.19889                1863             0.05685                   1                   1
                   3                  10               32768             1.00000             7.20000             0.30000            16.22811             1.70837             2.91854                 397             0.01212                   1                   1
                   3                  10               32768             1.00000             7.20000             0.40000            14.29312             0.53378             0.28492                 150             0.00458                   1                   1
                   3                  10               32768             1.00000             7.20000             0.60000            16.96095             0.23658             0.05597                  30             0.00092                   1                   1
                   3                  10               32768             1.00000             7.20000             0.70000            19.39675             0.10701             0.01145                  22             0.00067                   1                   1
                   3                  10               32768             1.00000             7.20000             0.80000            21.80523             0.17579             0.03090                  11             0.00034                   1                   1
                   3                  10               32768             1.00000             7.30000             0.20000            22.67440             4.14926            17.21633                1821             0.05557                   1                   1
                   3                  10               32768             1.00000             7.30000             0.30000            18.34207             1.82996             3.34874                 351             0.01071                   1                   1
                   3                  10               32768             1.00000             7.30000             0.40000            14.18335             0.59609             0.35533                 142             0.00433                   1                   1
                   3                  10               32768             1.00000             7.30000             0.60000            16.88147             0.27351             0.07481                  33             0.00101                   1                   1
                   3                  10               32768             1.00000             7.30000             0.70000            19.29042             0.12044             0.01451                  24             0.00073                   1                   1
                   3                  10               32768             1.00000             7.30000             0.80000            21.83715             0.15581             0.02428                  15             0.00046                   1                   1
                   3                  10               32768             1.00000             7.40000             0.20000            22.77864             3.44263            11.85173                1742             0.05316                   1                   1
                   3                  10               32768             1.00000             7.40000             0.30000            16.84833             2.06630             4.26961                 369             0.01126                   1                   1
                   3                  10               32768             1.00000             7.40000             0.40000            14.21720             0.58111             0.33769                 142             0.00433                   1                   1
                   3                  10               32768             1.00000             7.40000             0.60000            16.92281             0.19985             0.03994                  37             0.00113                   1                   1
                   3                  10               32768             1.00000             7.40000             0.70000            19.08535             0.23449             0.05499                  22             0.00067                   1                   1
                   3                  10               32768             1.00000             7.40000             0.80000            21.88380             0.13434             0.01805                  14             0.00043                   1                   1
                   3                  10               32768             1.00000             7.50000             0.20000            21.76247             3.81319            14.54044                1653             0.05045                   1                   1
                   3                  10               32768             1.00000             7.50000             0.30000            15.89139             1.66002             2.75567                 342             0.01044                   1                   1
                   3                  10               32768             1.00000             7.50000             0.40000            14.04955             0.47344             0.22414                 150             0.00458                   1                   1
                   3                  10               32768             1.00000             7.50000             0.60000            17.14571             0.13195             0.01741                  35             0.00107                   1                   1
                   3                  10               32768             1.00000             7.50000             0.70000            19.16997             0.24063             0.05790                  15             0.00046                   1                   1
                   3                  10               32768             1.00000             7.50000             0.80000            21.71833             0.17089             0.02920                  11             0.00034                   1                   1
                   3                  10               32768             1.00000             7.60000             0.20000            21.54233             3.67555            13.50963                1568             0.04785                   1                   1
                   3                  10               32768             1.00000             7.60000             0.30000            15.58854             1.64840             2.71721                 321             0.00980                   1                   1
                   3                  10               32768             1.00000             7.60000             0.40000            14.06666             0.40027             0.16022                 120             0.00366                   1                   1
                   3                  10               32768             1.00000             7.60000             0.60000            17.16420             0.15232             0.02320                  36             0.00110                   1                   1
                   3                  10               32768             1.00000             7.60000             0.70000            19.23034             0.15566             0.02423                  21             0.00064                   1                   1
                   3                  10               32768             1.00000             7.60000             0.80000            21.94749             0.12212             0.01491                  18             0.00055                   1                   1
                   3                  10               32768             1.00000             7.70000             0.20000            22.15276             3.71571            13.80648                1431             0.04367                   1                   1
                   3                  10               32768             1.00000             7.70000             0.30000            14.78280             1.06823             1.14111                 312             0.00952                   1                   1
                   3                  10               32768             1.00000             7.70000             0.40000            13.91521             0.34945             0.12212                 109             0.00333                   1                   1
                   3                  10               32768             1.00000             7.70000             0.60000            17.11243             0.20656             0.04267                  44             0.00134                   1                   1
                   3                  10               32768             1.00000             7.70000             0.70000            19.34077             0.14109             0.01991                  17             0.00052                   1                   1
                   3                  10               32768             1.00000             7.70000             0.80000            21.94024             0.11484             0.01319                  16             0.00049                   1                   1
                   3                  10               32768             1.00000             7.80000             0.20000            21.80088             4.10564            16.85632                1408             0.04297                   1                   1
                   3                  10               32768             1.00000             7.80000             0.30000            16.54353             1.32525             1.75628                 304             0.00928                   1                   1
                   3                  10               32768             1.00000             7.80000             0.40000            14.03981             0.51925             0.26962                 117             0.00357                   1                   1
                   3                  10               32768             1.00000             7.80000             0.60000            17.30664             0.07219             0.00521                  18             0.00055                   1                   1
                   3                  10               32768             1.00000             7.80000             0.70000            19.04405             0.24560             0.06032                  15             0.00046                   1                   1
                   3                  10               32768             1.00000             7.80000             0.80000            21.82119             0.12602             0.01588                   8             0.00024                   1                   1
                   3                  10               32768             1.00000             7.90000             0.20000            20.10339             3.12958             9.79426                1407             0.04294                   1                   1
                   3                  10               32768             1.00000             7.90000             0.30000            15.29168             1.73120             2.99707                 313             0.00955                   1                   1
                   3                  10               32768             1.00000             7.90000             0.40000            13.80590             0.39572             0.15659                 113             0.00345                   1                   1
                   3                  10               32768             1.00000             7.90000             0.60000            17.36610             0.09067             0.00822                  23             0.00070                   1                   1
                   3                  10               32768             1.00000             7.90000             0.70000            19.44094             0.15787             0.02492                  18             0.00055                   1                   1
                   3                  10               32768             1.00000             7.90000             0.80000            21.89022             0.13955             0.01947                  10             0.00031                   1                   1
                   3                  10               32768             1.00000             8.00000             0.20000            22.65280             3.98579            15.88648                1318             0.04022                   1                   1
                   3                  10               32768             1.00000             8.00000             0.30000            15.34254             1.18326             1.40011                 306             0.00934                   1                   1
                   3                  10               32768             1.00000             8.00000             0.40000            13.65833             0.20267             0.04107                  96             0.00293                   1                   1
                   3                  10               32768             1.00000             8.00000             0.60000            17.28071             0.12189             0.01486                  27             0.00082                   1                   1
                   3                  10               32768             1.00000             8.00000             0.70000            19.37185             0.20073             0.04029                  14             0.00043                   1                   1
                   3                  10               32768             1.00000             8.00000             0.80000            21.93612             0.10416             0.01085                   8             0.00024                   1                   1
                   3                  10               32768             1.00000             8.10000             0.20000            20.98878             3.80400            14.47041                1203             0.03671                   1                   1
                   3                  10               32768             1.00000             8.10000             0.30000            14.92214             0.85842             0.73689                 257             0.00784                   1                   1
                   3                  10               32768             1.00000             8.10000             0.40000            14.10094             0.27911             0.07791                  84             0.00256                   1                   1
                   3                  10               32768             1.00000             8.10000             0.60000            17.18925             0.08345             0.00696                  23             0.00070                   1                   1
                   3                  10               32768             1.00000             8.10000             0.70000            19.48755             0.16550             0.02739                  13             0.00040                   1                   1
                   3                  10               32768             1.00000             8.10000             0.80000            21.94568             0.10506             0.01104                  11             0.00034                   1                   1
                   3                  10               32768             1.00000             8.20000             0.20000            21.11403             4.63754            21.50682                1202             0.03668                   1                   1
                   3                  10               32768             1.00000             8.20000             0.30000            16.55305             2.18086             4.75616                 206             0.00629                   1                   1
                   3                  10               32768             1.00000             8.20000             0.40000            13.96318             0.28430             0.08082                  82             0.00250                   1                   1
                   3                  10               32768             1.00000             8.20000             0.60000            17.13610             0.04802             0.00231                  22             0.00067                   1                   1
                   3                  10               32768             1.00000             8.20000             0.70000            19.39913             0.18893             0.03569                  15             0.00046                   1                   1
                   3                  10               32768             1.00000             8.20000             0.80000            21.95815             0.10600             0.01124                   8             0.00024                   1                   1
                   3                  10               32768             1.00000             8.30000             0.20000            20.84709             3.41334            11.65086                1049             0.03201                   1                   1
                   3                  10               32768             1.00000             8.30000             0.30000            15.73202             1.21953             1.48725                 240             0.00732                   1                   1
                   3                  10               32768             1.00000             8.30000             0.40000            13.69483             0.19956             0.03983                  93             0.00284                   1                   1
                   3                  10               32768             1.00000             8.30000             0.60000            17.23107             0.04327             0.00187                  27             0.00082                   1                   1
                   3                  10               32768             1.00000             8.30000             0.70000            19.46678             0.14485             0.02098                  16             0.00049                   1                   1
                   3                  10               32768             1.00000             8.30000             0.80000            21.91990             0.10832             0.01173                   7             0.00021                   1                   1
                   3                  10               32768             1.00000             8.40000             0.20000            21.84626             3.73916            13.98134                1015             0.03098                   1                   1
                   3                  10               32768             1.00000             8.40000             0.30000            15.96826             1.79770             3.23172                 202             0.00616                   1                   1
                   3                  10               32768             1.00000             8.40000             0.40000            13.51246             0.27880             0.07773                  87             0.00266                   1                   1
                   3                  10               32768             1.00000             8.40000             0.60000            17.30341             0.07678             0.00590                  24             0.00073                   1                   1
